title,text
一课译词：炉火纯青,“炉火纯青”，比喻技术、学问等达到了纯熟的地步。可以翻译为“attain a high degree of perfection”。
“举例子”除了for example外，还可以怎么说呢？,想想，写作文的时候，要举例子的时候，你都用过哪些表示举例子的短语或者单词呢？
约200座千年古墓！广西发现7万平米大型古墓群,初步调查勘探大树根古墓群约有200座古墓，专家推测该墓葬群的年代约在六朝至隋唐时期。
“我知道了”说成I know不礼貌？这里有更好的表达～,那么，用英语表达“我知道了”要怎么样说才礼貌呢？一起学习一下吧。
TED演讲：这个能力，比智商情商都重要,作为一名阅人经验丰富的投资人，演讲者认为一个能做大事的人最重要的能力，是适应能力（Adaptability）。
14年后，外国记者背08年奥运会媒体包参与北京冬奥：质量非常好,距离北京冬奥会开幕不到一个月，这一幕抢先刷屏。在媒体中心出现多位记者，背着“2008年北京奥运会媒体背包”。
每日新闻播报（January 11）,今日播报内容：冬奥会开幕式将简约精彩；2021年12月中国仓储指数51.6%；美国新冠确诊超过6000万例；脱发成韩总统大选前热门话题。
一课译词：出类拔萃,“出类拔萃”，意思是超出同类之上，形容一个人才能出众。与英文习语“head and shoulders above someone”意思相近。
每日一词∣米胶协定 Rubber-Rice Pact,1月9日，国务委员兼外长王毅在科伦坡同斯里兰卡总统戈塔巴雅、总理马欣达共同出席中斯建交65周年暨《米胶协定》签署70周年庆祝活动启动仪式。
2021年我国钢铁生产如期减量 钢铁企业绿色低碳转型步伐加快,预计2021年全年钢产量为10.3亿吨，比上年减少约3500万吨。
巴士还是火车？日本推出世界第一辆“双模车”,这是一辆公共汽车，也是一辆火车，它可以在马路上行走，也可以在铁轨上行走，这就是日本新推出的交通工具“双模车”。
Hold his own? 坚守阵地,To hold one’s own意思是坚守阵地，坚持立场。
2021年公安机关侦办网络犯罪6.2万起,"全国公安机关在“净网2021”专项行动中，总计侦办案件6.2万起, 抓获犯罪嫌疑人10.3万名。"
有关“开端”的英语表达,2022又是新的一年。在这一年里，你有什么学习英语的计划？ 英语中有哪些和“开始、开端”有关的表达？
德约科维奇不打疫苗参加澳网引发众怒：卫冕冠军有特权？,德约科维奇于1月4日宣布，将在不接种新冠疫苗的情况下参加澳大利亚网球公开赛，该消息引发澳大利亚公众不满。
一课译词：无能为力,“无能为力”，字面意思是用不上力量，表示帮不上忙，或没有能力、力不能及。可以翻译为“beyond one’s power”。
每日一词∣长江国家文化公园 national parks with Yangtze River culture as their theme,长江国家文化公园的建设范围综合考虑长江干流区域和长江经济带区域，涉及13个省区市。
2021年中欧班列开行1.5万列 同比增长22%,中欧班列的稳定运行促进了沿线国家之间的合作，为确保国际产业链供应链稳定畅通作出了积极贡献。
每日新闻播报（January 5）,"今日播报内容：五大核武国发布联合声明；""团圆""行动找回被拐儿童1万余名；新一届香港立法会议员宣誓；全国平均气温创60年新高。"
立完新年flag，如何高效达成目标？请收下这份攻略,如果你也为自己设定了一系列新年计划，并希望坚持下去，不妨试试行为科学家推荐的五个技巧。
每日新闻播报（January 4）,今日播报内容：世界上第一条短信售出；TikTok成最具人气互联网站点；德国兴起香肠自动售货机；联合国秘书长发表新年致辞。
一课译词：喜新厌旧,“喜新厌旧”，字面意思是“喜欢新的，厌弃旧的（be fond of the new and tired of the old）”。多指对爱情不专一。
每日一词∣西气东输 west-east gas transmission,2021年，西气东输管道系统累计输送天然气首次突破1000亿立方米。
五个核武器国家领导人关于防止核战争与避免军备竞赛的联合声明（双语全文）,鉴于核武器使用将造成影响深远的后果，我们也申明，只要核武器继续存在，就应该服务于防御目的、慑止侵略和防止战争。
2021全球十大富豪资产增长超4000亿美元，马斯克身价暴涨千亿美元,特斯拉首席执行官埃隆·马斯克成2021年最大的赢家，他的财富增长了1210亿美元，目前其资产为2770亿美元。
国产动画电影《雄狮少年》热映，网友：没想到看动画要带纸巾……,动画电影《雄狮少年》上映后，凭借现实热血的故事站稳了内容的口碑。豆瓣评分8.4，稳居近年来的动画电影前列。
“年度十大商品”清单出炉，网友：打败玲娜贝儿的竟然是痰盂......,奥运冠军“杨倩同款小黄鸭发卡”、热播剧《觉醒年代》周边、爆款表情包“吴京同款运动服”等网红话题商品高票入选。
每日一词∣出口管制 export controls,国务院新闻办公室12月29日发布《中国的出口管制》白皮书。这是中国首次发布出口管制的白皮书。
坚持清零不放松，才能战胜疫情 | 小象漫评,美国咨询公司欧亚集团出了个报告预测2022年，说中国清零政策“没用”却仍坚持，还列成世界十大风险。
韩总统候选人拉票新招：医保管脱发，脱发成大选前热门话题,李在明的提案在网络上吸引了大量脱发者的支持，但也有人指责此举是赤裸裸的拉票行为。
“为什么冬季容易情绪低落”上热搜，原来冬天也需要预防抑郁……,最近，“为什么冬季容易情绪低落”登上微博热搜榜，什么是 “季节性情绪失调”？它和冬天有什么关系？日常怎么预防？
每日新闻播报（January 7）,今日播报内容：2022年我国将全面建成空间站；北京冬奥组委新闻发言人亮相；网信办规范App信息服务管理；小德不打疫苗参加澳网引众怒。
一课译词：满腹经纶,“满腹经纶”，意思是满肚子学问、本领，形容人很有才学和智谋。可以翻译为“be profoundly learned and talented”。
2022年佳片前瞻（上）,詹姆斯·卡梅隆十年磨一剑的作品《阿凡达2：水之道》、高口碑动画《蜘蛛侠：平行宇宙》的续集……你最期待哪一部？
每日一词∣国家速滑馆 National Speed Skating Oval,中共中央总书记、国家主席、中央军委主席习近平近日在北京考察2022年冬奥会、冬残奥会筹办备赛工作时强调，办好北京冬奥会、冬残奥会，是我们向国际社会作出的庄严承诺。
全球自身免疫性疾病病例激增，专家：快餐饮食是重要诱因,目前，全球自身免疫性疾病病例每年增长3%至9%。科学家认为，快餐饮食等外在因素是导致病患增加的重要原因。
2022年佳片前瞻（下）,詹姆斯·卡梅隆十年磨一剑的作品《阿凡达2：水之道》、讲述三十岁女性困惑的电影《世界上最糟糕的人》……你最期待哪一部？
一课译词：大起大落,“大起大落”，汉语成语，意思是大幅度的起与落，形容变化大。可以翻译为“great ups and downs”。
每日一词∣绒线花束 woolen bouquets,据北京冬奥组委介绍，北京冬奥会和冬残奥会的颁奖花束将采用绒线花束——绒耀之花，而非传统的鲜切花。
每日新闻播报（January 10）,今日播报内容：国家残疾预防行动计划印发；2021全球十大富豪资产飙升；亚马逊智能音箱怂恿儿童玩致命游戏。
“团圆”行动找回历年失踪被拐儿童1万余名,2021年全国公安机关深入开展“团圆”行动，累计找回历年失踪被拐儿童1万余名。
世卫组织：人类将在2022年战胜新冠疫情,世界卫生组织总干事谭德塞日前发表新年寄语，表示如果全球各国齐心协力抑制病毒蔓延，人类将在2022年战胜新冠疫情。
Honest to goodness? 真诚,Honest to goodness指的是真诚、诚实、真实。
景气水平继续回升！12月中国制造业PMI升至50.3%,"12月份,中国制造业采购经理指数(PMI)回升至50.3%，高于临界点,制造业景气水平继续回升。"
每日新闻播报（December 31）,今日播报内容：春运客流增加疫情防控加强；中国首次发布出口管制白皮书；教育部:全力促进更高质量就业；世卫:两变种叠加恐致'疫情海啸'。
一课译词：扑朔迷离,“扑朔迷离”，形容事物错综复杂，不容易看清真相。可以翻译为“bewildering”等。
